Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1748923211,100,,Aggregated,39.000000,26.100000,11,24,34,43,75,110,140,170,230,240,240,2230,1486,11,26.945064837678572,1.6190169999390491,242.19296400042367,1664.0304932735426
1748923212,100,,Aggregated,39.900000,26.600000,11,24,34,43,75,110,140,170,230,240,240,2265,1509,11,26.94279634482396,1.6190169999390491,242.19296400042367,1663.4781456953642
1748923213,100,,Aggregated,39.800000,26.200000,11,24,34,44,74,100,140,170,230,240,240,2310,1533,11,27.003675413431402,1.6190169999390491,242.19296400042367,1654.021212121212
1748923214,100,,Aggregated,40.600000,26.900000,11,24,34,43,74,100,140,170,230,240,240,2347,1558,11,26.809139810407572,1.6190169999390491,242.19296400042367,1666.8027268853857
1748923215,100,,Aggregated,38.600000,25.900000,11,24,34,43,74,100,140,170,230,240,240,2380,1582,10,26.65365515463351,1.6190169999390491,242.19296400042367,1670.7571428571428
1748923216,100,,Aggregated,40.200000,26.100000,11,24,34,43,74,100,140,170,230,240,240,2415,1603,11,26.780190485725118,1.6190169999390491,242.19296400042367,1669.7006211180124
1748923217,100,,Aggregated,39.200000,26.000000,11,24,34,43,74,100,140,170,230,240,240,2464,1636,11,26.69678585390727,1.6190169999390491,242.19296400042367,1672.3388798701299
1748923218,100,,Aggregated,39.100000,25.500000,11,24,34,43,73,100,140,170,230,240,240,2506,1663,11,26.601621243425996,1.6190169999390491,242.19296400042367,1671.6767757382283
1748923219,100,,Aggregated,39.200000,25.800000,11,24,34,43,72,100,140,170,230,240,240,2538,1687,11,26.46503870174339,1.5960679993440863,242.19296400042367,1667.0390070921985
1748923220,100,,Aggregated,39.400000,25.900000,11,24,34,43,72,100,140,170,230,240,240,2580,1716,11,26.348010155049263,1.5960679993440863,242.19296400042367,1660.7554263565892
1748923221,100,,Aggregated,39.800000,25.800000,11,23,33,42,72,100,140,160,230,240,240,2620,1747,11,26.139910253064272,1.5810679997230181,242.19296400042367,1663.0595419847327
1748923222,100,,Aggregated,39.900000,26.100000,11,23,33,42,71,99,140,160,230,240,240,2656,1773,10,26.01156325980047,1.5810679997230181,242.19296400042367,1663.0798192771085
1748923223,100,,Aggregated,39.400000,26.200000,11,23,34,42,72,100,140,160,230,240,240,2699,1796,11,26.13568192739168,1.5810679997230181,242.19296400042367,1661.463134494257
1748923224,100,,Aggregated,37.900000,25.500000,10,23,33,41,71,99,140,160,230,240,240,2732,1822,10,25.967844004768345,1.5810679997230181,242.19296400042367,1660.168008784773
1748923225,100,,Aggregated,39.300000,26.400000,10,23,33,42,71,100,140,160,230,240,240,2774,1852,10,25.970805637715642,1.5810679997230181,242.19296400042367,1659.17483777938
1748923226,100,,Aggregated,38.400000,26.100000,10,23,33,41,70,99,140,160,230,240,240,2816,1884,10,25.832055055405416,1.5810679997230181,242.19296400042367,1658.7769886363637
1748923227,100,,Aggregated,38.600000,26.400000,10,23,34,42,72,100,140,160,230,240,240,2861,1910,10,26.080356941286897,1.5810679997230181,242.19296400042367,1657.7305138063614
1748923228,100,,Aggregated,39.300000,27.400000,10,24,34,42,72,100,140,160,230,240,240,2899,1933,10,26.219366206630674,1.5810679997230181,242.19296400042367,1658.1942048982407
1748923229,100,,Aggregated,39.400000,27.300000,10,24,34,42,72,100,140,160,230,240,240,2934,1958,10,26.128341722570685,1.5810679997230181,242.19296400042367,1648.2811860940694
1748923230,100,,Aggregated,38.700000,26.600000,10,24,34,42,71,100,130,160,230,240,240,2968,1980,10,26.043993719684064,1.5810679997230181,242.19296400042367,1641.4693396226414
1748923231,100,,Aggregated,39.100000,26.600000,10,24,34,42,72,100,130,160,220,240,240,3011,2004,10,26.12920828064369,1.5810679997230181,242.19296400042367,1641.370640983062
1748923232,100,,Aggregated,39.300000,27.000000,10,24,34,43,72,100,130,160,220,240,240,3044,2027,10,26.14371679961115,1.5810679997230181,242.19296400042367,1650.1675427069645
1748923233,100,,Aggregated,39.100000,26.100000,10,24,34,43,74,100,130,160,220,240,240,3099,2061,10,26.341901953539207,1.5810679997230181,242.19296400042367,1644.8363988383348
1748923234,100,,Aggregated,39.000000,25.700000,10,24,34,43,73,100,130,160,220,240,240,3130,2082,10,26.275083239943502,1.5810679997230181,242.19296400042367,1640.3134185303513
1748923235,100,,Aggregated,38.700000,25.500000,10,24,34,43,72,100,130,160,220,240,240,3158,2104,10,26.135902360678905,1.5810679997230181,242.19296400042367,1638.029449018366
1748923236,100,,Aggregated,40.100000,26.900000,10,23,34,42,72,100,130,160,220,240,240,3200,2135,10,26.041795456256864,1.5810679997230181,242.19296400042367,1637.998125
1748923237,100,,Aggregated,39.300000,25.600000,10,23,33,42,72,100,130,160,220,240,240,3245,2167,10,25.908380367341557,1.5810679997230181,242.19296400042367,1631.3932203389832
1748923238,100,,Aggregated,38.700000,25.300000,10,24,34,42,72,100,130,160,220,240,240,3290,2193,10,26.019675739520906,1.5810679997230181,242.19296400042367,1635.2480243161094
1748923239,100,,Aggregated,38.100000,25.500000,10,23,33,42,71,100,130,160,220,240,240,3326,2226,10,25.833976032779436,1.5810679997230181,242.19296400042367,1634.4170174383644
1748923240,100,,Aggregated,38.500000,25.600000,10,23,33,42,71,100,130,160,220,240,240,3355,2247,10,25.778270351720966,1.5810679997230181,242.19296400042367,1639.6041728763041
1748923241,100,,Aggregated,38.600000,25.900000,10,23,33,41,70,99,130,160,220,240,240,3398,2283,10,25.607095090354417,1.5810679997230181,242.19296400042367,1637.3031194820483
1748923242,100,,Aggregated,38.300000,26.100000,10,23,33,41,70,99,130,160,220,240,240,3430,2304,10,25.519916597966375,1.5810679997230181,242.19296400042367,1643.573469387755
1748923243,100,,Aggregated,38.200000,27.000000,10,23,33,41,70,98,130,160,220,240,240,3474,2336,10,25.522023608239962,1.5810679997230181,242.19296400042367,1636.8767990788717
1748923244,100,,Aggregated,38.200000,27.400000,10,23,33,40,69,98,130,160,220,240,240,3516,2367,10,25.424124819119022,1.5810679997230181,242.19296400042367,1636.1871444823664
1748923245,100,,Aggregated,38.500000,28.100000,10,23,33,40,69,98,130,160,220,240,240,3564,2400,10,25.361538728121527,1.5810679997230181,242.19296400042367,1644.953142536476
1748923246,100,,Aggregated,37.300000,27.200000,10,23,33,40,69,98,130,160,220,240,240,3602,2424,10,25.351757724327584,1.5810679997230181,242.19296400042367,1642.6388117712381
1748923247,100,,Aggregated,38.700000,28.700000,10,23,33,40,69,98,130,160,220,240,240,3643,2457,10,25.23335894099002,1.5810679997230181,242.19296400042367,1643.398572604996
1748923248,100,,Aggregated,39.100000,28.600000,10,23,33,40,68,97,130,160,220,240,240,3681,2485,10,25.093645523776757,1.4262609993238584,242.19296400042367,1652.372996468351
1748923249,100,,Aggregated,40.000000,28.800000,10,22,32,40,68,96,130,150,220,240,240,3723,2516,10,25.006206481606206,1.4262609993238584,242.19296400042367,1661.5401557883426
1748923250,100,,Aggregated,39.800000,29.300000,10,22,32,40,67,95,130,150,220,240,240,3752,2538,10,24.94238596402395,1.4262609993238584,242.19296400042367,1657.1018123667377
1748923251,100,,Aggregated,39.500000,29.500000,10,22,32,40,67,95,130,150,220,240,240,3793,2562,10,24.979991220147767,1.4262609993238584,242.19296400042367,1665.270498286317
1748923252,100,,Aggregated,40.100000,29.300000,10,23,33,40,68,98,130,160,220,240,240,3843,2593,10,25.150709679943063,1.4262609993238584,242.19296400042367,1658.1699193338538
1748923253,100,,Aggregated,39.400000,28.400000,10,22,33,40,68,96,130,160,220,240,240,3882,2626,10,25.03523826043824,1.4262609993238584,242.19296400042367,1657.6478619268419
1748923254,100,,Aggregated,40.300000,28.400000,10,23,33,40,68,98,130,160,220,240,240,3922,2650,10,25.15813112698253,1.4262609993238584,242.19296400042367,1651.8765935747067
1748923255,100,,Aggregated,41.200000,28.700000,10,23,33,40,68,98,130,160,220,240,240,3956,2673,10,25.17043311148308,1.4262609993238584,242.19296400042367,1650.9532355915067
1748923256,100,,Aggregated,40.600000,28.600000,10,23,33,41,69,98,130,160,220,240,240,4005,2703,10,25.40462395805859,1.4262609993238584,242.19296400042367,1658.0898876404494
1748923257,100,,Aggregated,40.100000,27.800000,10,23,33,41,70,99,130,160,220,240,240,4048,2729,10,25.658488607713316,1.4262609993238584,242.19296400042367,1651.2912549407115
1748923258,100,,Aggregated,39.800000,27.500000,10,23,33,41,70,99,130,160,220,240,240,4077,2751,10,25.615288514109764,1.4262609993238584,242.19296400042367,1647.4145204807458
1748923259,100,,Aggregated,40.500000,27.600000,10,23,33,42,70,99,130,160,220,240,240,4119,2774,10,25.724092933000623,1.4262609993238584,242.19296400042367,1654.2757950958971
1748923260,100,,Aggregated,40.400000,27.100000,10,23,33,41,70,99,130,160,220,240,240,4151,2797,10,25.674648226218537,1.4262609993238584,242.19296400042367,1657.9771139484462
1748923261,100,,Aggregated,39.500000,26.100000,10,23,33,41,70,99,130,160,220,240,240,4199,2832,10,25.675163140041782,1.4262609993238584,242.19296400042367,1656.644915456061
1748923262,100,,Aggregated,39.200000,25.600000,10,23,33,41,70,99,130,160,220,240,240,4234,2857,10,25.63152932476112,1.4262609993238584,242.19296400042367,1657.844827586207
1748923263,100,,Aggregated,39.800000,26.200000,10,23,33,41,70,99,130,160,220,240,240,4275,2889,10,25.601377165857734,1.4262609993238584,242.19296400042367,1653.0570760233918
1748923264,100,,Aggregated,40.000000,26.800000,10,23,33,41,70,98,130,160,220,240,240,4318,2921,10,25.528670227892782,1.4262609993238584,242.19296400042367,1658.1079203334878
1748923265,100,,Aggregated,38.800000,26.000000,10,23,33,41,69,98,130,160,220,240,240,4355,2947,10,25.46815908841419,1.4262609993238584,242.19296400042367,1656.428702640643
1748923266,100,,Aggregated,39.200000,26.400000,10,23,33,41,69,98,130,160,220,240,240,4387,2973,10,25.36960289629459,1.4262609993238584,242.19296400042367,1660.0836562571233
1748923267,100,,Aggregated,39.700000,27.200000,10,23,33,41,69,98,130,160,220,240,240,4427,2999,10,25.36988487667611,1.4262609993238584,242.19296400042367,1660.3957533318273
1748923268,100,,Aggregated,39.400000,27.300000,10,23,33,40,69,98,130,160,220,240,240,4469,3028,10,25.258150573515962,1.4262609993238584,242.19296400042367,1665.4294025509062
1748923269,100,,Aggregated,37.300000,26.600000,10,23,33,40,69,98,130,160,220,240,240,4512,3055,10,25.26682210129504,1.4262609993238584,242.19296400042367,1673.2249556737588
1748923270,100,,Aggregated,37.600000,26.800000,10,22,33,40,69,98,130,160,220,240,240,4550,3083,10,25.202413953636864,1.4262609993238584,242.19296400042367,1673.8707692307692
1748923271,100,,Aggregated,39.100000,28.000000,10,22,33,40,68,96,130,160,220,240,240,4581,3104,10,25.1429123097681,1.4262609993238584,242.19296400042367,1680.434184675835
1748923272,100,,Aggregated,39.600000,28.300000,10,22,32,40,68,95,130,160,220,240,240,4622,3134,10,25.062986472749273,1.4262609993238584,242.19296400042367,1674.8241021202944
1748923273,100,,Aggregated,39.600000,28.400000,10,22,32,40,68,95,130,160,220,240,240,4666,3166,10,25.03036167510725,1.4262609993238584,242.19296400042367,1669.7494642091726
1748923274,100,,Aggregated,38.400000,27.300000,10,23,33,40,69,98,130,160,220,240,240,4706,3189,10,25.26354224522967,1.4262609993238584,242.19296400042367,1664.8939651508713
1748923275,100,,Aggregated,38.300000,27.400000,10,23,33,40,69,98,130,160,220,240,240,4748,3216,10,25.233973127853695,1.4262609993238584,242.19296400042367,1669.3072872788543
1748923276,100,,Aggregated,38.900000,27.600000,10,23,32,40,69,98,130,160,220,240,240,4785,3244,10,25.202082001682655,1.4262609993238584,242.19296400042367,1672.4317659352141
1748923277,100,,Aggregated,38.300000,26.400000,10,23,33,40,69,98,130,160,230,240,240,4828,3272,10,25.369351831824755,1.4262609993238584,242.19296400042367,1664.28024026512
1748923278,100,,Aggregated,39.100000,26.600000,10,23,33,40,69,98,130,160,230,240,240,4861,3293,10,25.349832099989644,1.4262609993238584,242.19296400042367,1661.2040732359596
1748923279,100,,Aggregated,40.000000,27.100000,10,23,33,40,69,98,130,160,230,240,240,4901,3316,10,25.3128565480623,1.4262609993238584,242.19296400042367,1655.9122628035095
1748923280,100,,Aggregated,39.800000,27.100000,10,23,33,40,69,98,130,160,230,240,240,4946,3350,10,25.29096634635094,1.4262609993238584,242.19296400042367,1648.8032753740397
1748923281,100,,Aggregated,38.700000,26.100000,10,23,33,40,69,97,130,160,230,240,240,4983,3374,10,25.278284878396892,1.4262609993238584,242.19296400042367,1651.1667670078266
1748923282,100,,Aggregated,38.200000,25.500000,10,23,33,40,69,98,130,160,220,240,240,5031,3407,10,25.330377295179723,1.4262609993238584,242.19296400042367,1646.1451003776585
1748923283,100,,Aggregated,39.400000,26.400000,10,23,33,40,68,97,130,160,220,240,240,5071,3433,10,25.28743735635,1.4262609993238584,242.19296400042367,1644.1885229737725
1748923284,100,,Aggregated,39.400000,26.400000,10,23,33,40,69,98,130,160,220,240,240,5107,3452,10,25.410940225386987,1.4262609993238584,242.19296400042367,1645.5533581358918
1748923285,100,,Aggregated,40.500000,27.000000,10,23,33,40,69,98,130,160,220,240,240,5143,3475,10,25.407656535494514,1.4262609993238584,242.19296400042367,1647.1790783589345
1748923286,100,,Aggregated,40.200000,26.500000,10,23,33,40,69,98,130,160,220,240,240,5191,3508,10,25.460850242351718,1.4262609993238584,242.19296400042367,1650.1473704488537
1748923287,100,,Aggregated,40.200000,26.300000,10,23,33,40,69,98,130,160,220,240,240,5232,3539,10,25.398037863732657,1.4262609993238584,242.19296400042367,1645.3759556574923
1748923288,100,,Aggregated,39.300000,25.800000,10,23,33,41,69,98,130,160,230,350,350,5269,3564,10,25.60025051471828,1.4262609993238584,348.1787649998296,1637.3106851394953
1748923290,100,,Aggregated,40.200000,26.200000,10,23,33,40,69,98,130,160,230,350,350,5307,3595,10,25.514721981544124,1.4262609993238584,348.1787649998296,1635.2694554362163
1748923291,100,,Aggregated,40.300000,26.600000,10,23,33,41,69,98,130,160,230,350,350,5358,3632,10,25.582094678435656,1.4262609993238584,348.1787649998296,1629.3450914520342
1748923292,100,,Aggregated,40.700000,27.000000,10,23,33,41,69,98,130,160,230,350,350,5385,3648,10,25.566090477819678,1.4262609993238584,348.1787649998296,1629.416155988858
1748923293,100,,Aggregated,40.500000,27.800000,10,23,33,40,69,98,130,160,230,350,350,5432,3687,10,25.46064390225724,1.4262609993238584,348.1787649998296,1630.133652430044
1748923294,100,,Aggregated,40.200000,27.400000,10,23,33,40,69,98,130,160,230,350,350,5465,3709,10,25.562796919132627,1.4262609993238584,348.1787649998296,1633.7645013723695
1748923295,100,,Aggregated,40.100000,28.000000,10,23,33,40,70,98,130,160,230,350,350,5496,3732,10,25.5404083666408,1.4262609993238584,348.1787649998296,1632.3688136826784
1748923296,100,,Aggregated,39.000000,27.300000,10,23,33,40,70,98,130,160,230,350,350,5532,3758,10,25.537288616062646,1.4262609993238584,348.1787649998296,1631.801337671728
1748923297,100,,Aggregated,38.700000,27.900000,10,23,33,40,70,98,130,160,230,350,350,5582,3791,10,25.59941303207741,1.4262609993238584,348.1787649998296,1629.164278036546
1748923298,100,,Aggregated,38.600000,28.100000,10,23,33,40,70,98,130,160,230,350,350,5614,3811,10,25.5833917529495,1.4262609993238584,348.1787649998296,1631.8243676522977
1748923299,100,,Aggregated,38.700000,28.000000,10,23,33,40,69,98,130,160,230,350,350,5647,3836,10,25.516984058979897,1.4262609993238584,348.1787649998296,1635.3244200460422
1748923300,100,,Aggregated,38.700000,28.000000,10,23,33,41,70,98,130,160,230,350,350,5694,3867,10,25.571946753083445,1.4262609993238584,348.1787649998296,1635.071478749561
1748923301,100,,Aggregated,37.600000,27.100000,10,23,33,41,71,99,130,160,230,350,350,5745,3902,10,25.643360194961506,1.4262609993238584,348.1787649998296,1628.4261096605744
1748923302,100,,Aggregated,37.600000,27.100000,10,23,33,41,70,99,130,160,230,350,350,5771,3921,10,25.610139034665572,1.4262609993238584,348.1787649998296,1626.9445503378963
1748923303,100,,Aggregated,38.200000,26.600000,10,23,33,41,71,99,130,160,230,350,350,5817,3948,10,25.67398089187835,1.4262609993238584,348.1787649998296,1628.4430118617845
1748923304,100,,Aggregated,38.600000,27.300000,10,23,33,41,71,99,130,160,230,350,350,5850,3972,10,25.68812695881303,1.4262609993238584,348.1787649998296,1625.9765811965813
1748923305,100,,Aggregated,38.300000,26.000000,10,23,33,41,72,100,130,160,230,350,350,5904,4006,10,25.799535156852798,1.4262609993238584,348.1787649998296,1631.1241531165313
1748923306,100,,Aggregated,38.600000,26.300000,10,23,33,41,71,100,130,160,230,350,350,5935,4030,10,25.757167426799597,1.4262609993238584,348.1787649998296,1631.6791912384163
1748923307,100,,Aggregated,40.400000,27.300000,10,23,33,41,71,99,130,160,230,350,350,5966,4056,10,25.69123249280137,1.4262609993238584,348.1787649998296,1628.7105263157894
1748923308,100,,Aggregated,40.400000,27.300000,10,23,33,41,71,99,130,160,230,350,350,6000,4080,10,25.63672681417547,1.4262609993238584,348.1787649998296,1631.9183333333333
1748923309,100,,Aggregated,38.600000,26.600000,10,23,33,41,71,99,130,160,230,350,350,6039,4106,10,25.65674950241035,1.4262609993238584,348.1787649998296,1632.4434509024672
1748923310,100,,Aggregated,38.800000,27.100000,10,23,33,41,71,99,130,160,230,350,350,6079,4132,10,25.677822790599862,1.4262609993238584,348.1787649998296,1636.803915117618
1748923311,100,,Aggregated,39.100000,26.900000,10,23,33,41,71,99,130,160,230,350,350,6110,4158,10,25.612895493462684,1.4262609993238584,348.1787649998296,1636.6983633387888
1748923312,100,,Aggregated,38.000000,26.000000,10,23,33,41,71,99,130,160,230,350,350,6150,4187,10,25.557979433504684,1.4262609993238584,348.1787649998296,1640.5977235772357
1748923313,100,,Aggregated,36.800000,25.800000,10,23,33,40,71,99,130,160,230,350,350,6188,4215,10,25.49469963979621,1.4262609993238584,348.1787649998296,1645.8083387201034
1748923314,100,,Aggregated,37.500000,26.500000,10,23,33,40,70,99,130,160,230,350,350,6224,4242,10,25.462802849623902,1.4262609993238584,348.1787649998296,1648.0833868894601
1748923315,100,,Aggregated,36.900000,26.500000,10,23,33,40,70,98,130,160,230,350,350,6264,4269,10,25.437611361918435,1.4262609993238584,348.1787649998296,1646.2252554278416
1748923316,100,,Aggregated,37.400000,27.000000,10,23,33,40,70,98,130,160,230,350,350,6304,4294,10,25.4213764979476,1.4262609993238584,348.1787649998296,1645.9603426395938
1748923317,100,,Aggregated,35.700000,25.900000,10,23,33,40,70,98,130,160,230,350,350,6342,4319,10,25.363134695846895,1.4262609993238584,348.1787649998296,1644.272311573636
1748923318,100,,Aggregated,36.900000,26.300000,10,23,33,40,70,98,130,160,230,350,350,6377,4347,10,25.345859025570665,1.4262609993238584,348.1787649998296,1640.261564999216
1748923319,100,,Aggregated,37.000000,25.900000,10,23,33,40,70,98,130,160,230,350,350,6421,4374,10,25.390714128495272,1.4262609993238584,348.1787649998296,1641.685251518455
1748923320,100,,Aggregated,36.900000,26.200000,10,23,33,40,70,98,130,160,230,350,350,6453,4397,10,25.34267667458039,1.4262609993238584,348.1787649998296,1638.9160080582674
1748923321,100,,Aggregated,37.900000,26.600000,10,22,33,40,69,98,130,160,230,350,350,6491,4431,10,25.283767636429022,1.4262609993238584,348.1787649998296,1634.2330919735018
1748923322,100,,Aggregated,37.400000,26.700000,10,22,33,40,69,98,130,160,230,350,350,6528,4460,10,25.228918314807427,1.4262609993238584,348.1787649998296,1637.3174019607843
1748923323,100,,Aggregated,38.000000,27.200000,10,22,33,40,70,98,130,160,230,350,350,6576,4489,10,25.29343161284359,1.4262609993238584,348.1787649998296,1638.5290450121654
1748923324,100,,Aggregated,37.500000,26.800000,10,22,33,40,69,98,130,160,230,350,350,6619,4520,10,25.25412997825377,1.4262609993238584,348.1787649998296,1640.3622903761898
1748923325,100,,Aggregated,38.000000,26.800000,10,22,33,40,69,98,130,160,230,350,350,6657,4552,10,25.17789867118228,1.4262609993238584,348.1787649998296,1643.005558059186
1748923326,100,,Aggregated,39.100000,27.600000,10,22,33,40,69,98,130,160,230,350,350,6703,4585,10,25.170813101903942,1.4262609993238584,348.1787649998296,1644.1138296285246
1748923327,100,,Aggregated,39.500000,28.500000,10,22,33,40,69,98,130,160,230,350,350,6751,4615,10,25.14733409258812,1.4262609993238584,348.1787649998296,1643.676936750111
1748923328,100,,Aggregated,39.800000,29.200000,10,22,32,40,69,98,130,160,230,350,350,6783,4642,10,25.084219065909583,1.4262609993238584,348.1787649998296,1641.1086539879109
1748923329,100,,Aggregated,41.100000,29.700000,10,22,32,39,69,97,130,160,230,350,350,6820,4671,10,25.02735876305965,1.4262609993238584,348.1787649998296,1637.0755131964809
1748923330,100,,Aggregated,41.000000,29.600000,10,22,32,39,69,97,130,160,230,350,350,6862,4697,10,25.048180335772305,1.4262609993238584,348.1787649998296,1636.2999125619353
1748923331,100,,Aggregated,40.000000,29.800000,10,22,32,39,69,97,130,160,230,350,350,6904,4725,10,24.993308625444577,1.4262609993238584,348.1787649998296,1632.542873696408
1748923332,100,,Aggregated,40.600000,29.900000,10,22,32,39,69,97,130,160,230,350,350,6939,4752,10,24.93957183226246,1.4262609993238584,348.1787649998296,1629.8505548349906
1748923333,100,,Aggregated,40.400000,29.000000,10,22,32,39,68,96,130,160,230,350,350,6980,4783,10,24.89900866763165,1.4262609993238584,348.1787649998296,1630.6623209169054
1748923334,100,,Aggregated,41.100000,29.200000,10,22,32,39,69,97,130,160,230,350,350,7016,4805,10,25.075811253145957,1.4262609993238584,348.1787649998296,1632.4935860889395
1748923335,100,,Aggregated,41.100000,29.800000,10,22,33,40,70,98,130,170,310,480,480,7053,4823,10,25.55769420460445,1.4262609993238584,482.11823600013304,1635.606408620445
1748923336,100,,Aggregated,38.900000,27.900000,10,23,33,40,70,99,130,170,310,480,480,7095,4845,10,25.60529581551464,1.4262609993238584,482.11823600013304,1641.8062015503876
1748923337,100,,Aggregated,39.600000,27.100000,10,23,33,40,69,98,130,160,310,480,480,7136,4877,10,25.555190001972655,1.4262609993238584,482.11823600013304,1640.9660874439462
1748923338,100,,Aggregated,38.800000,26.000000,10,23,33,40,69,98,130,160,310,480,480,7170,4897,10,25.556189767235658,1.4262609993238584,482.11823600013304,1641.0641562064156
1748923339,100,,Aggregated,37.900000,25.800000,10,23,33,40,69,98,130,160,310,480,480,7218,4930,10,25.542007035478154,1.4262609993238584,482.11823600013304,1641.4710446106956
1748923340,100,,Aggregated,38.700000,25.800000,10,23,33,40,70,98,130,160,310,480,480,7268,4962,10,25.588065574997216,1.4262609993238584,482.11823600013304,1642.6995046780407
1748923341,100,,Aggregated,39.300000,25.500000,10,23,33,40,69,98,130,160,310,480,480,7301,4987,10,25.57196688892987,1.4262609993238584,482.11823600013304,1639.30187645528
1748923342,100,,Aggregated,40.000000,26.200000,10,23,33,40,69,98,130,160,310,480,480,7328,5004,10,25.54967459403371,1.4262609993238584,482.11823600013304,1641.576692139738
1748923343,100,,Aggregated,40.200000,26.500000,10,23,33,40,70,98,130,160,310,480,480,7376,5034,10,25.61083096001592,1.4262609993238584,482.11823600013304,1643.1662147505424
1748923344,100,,Aggregated,38.800000,25.300000,10,23,33,40,70,98,130,160,310,480,480,7420,5066,10,25.59956441038783,1.4262609993238584,482.11823600013304,1639.671832884097
1748923345,100,,Aggregated,38.400000,24.600000,10,23,33,40,70,98,130,160,310,480,480,7459,5091,10,25.600600321903038,1.4262609993238584,482.11823600013304,1641.0325780935782
1748923346,100,,Aggregated,41.000000,26.400000,10,23,33,40,69,98,130,160,310,480,480,7494,5116,10,25.565729415008544,1.4262609993238584,482.11823600013304,1639.2413931144915
1748923347,100,,Aggregated,40.300000,26.800000,10,23,33,40,70,99,130,170,310,480,480,7537,5141,10,25.688008911115325,1.4262609993238584,482.11823600013304,1640.0459068594932
1748923348,100,,Aggregated,40.500000,27.000000,10,23,33,40,70,99,130,170,310,480,480,7577,5168,10,25.6881777441041,1.4262609993238584,482.11823600013304,1637.8582552461396
1748923349,100,,Aggregated,40.100000,26.700000,10,23,33,40,70,99,130,160,310,480,480,7622,5196,10,25.72118782171039,1.4262609993238584,482.11823600013304,1637.0209918656521
1748923350,100,,Aggregated,39.600000,26.300000,10,23,33,40,70,98,130,160,310,480,480,7655,5218,10,25.695154284007515,1.4262609993238584,482.11823600013304,1644.7843239712606
1748923351,100,,Aggregated,40.300000,26.500000,10,23,33,40,70,99,130,160,310,480,480,7704,5252,10,25.786024222102462,1.4262609993238584,482.11823600013304,1645.1782191069574
1748923352,100,,Aggregated,38.800000,25.300000,10,23,33,40,71,99,130,170,310,480,480,7745,5278,10,25.873749656304902,1.4262609993238584,482.11823600013304,1643.5824402840542
1748923353,100,,Aggregated,39.500000,25.800000,10,23,33,41,71,99,130,170,310,480,480,7780,5299,10,25.902316374432328,1.4262609993238584,482.11823600013304,1647.6685089974294
1748923354,100,,Aggregated,41.300000,27.200000,10,23,33,41,71,99,130,160,310,480,480,7815,5321,10,25.926449502761184,1.4262609993238584,482.11823600013304,1646.5385796545106
1748923355,100,,Aggregated,41.200000,27.000000,10,23,33,41,71,99,130,160,310,480,480,7863,5357,10,25.877376004333996,1.4262609993238584,482.11823600013304,1646.2454533892917
1748923356,100,,Aggregated,39.600000,25.500000,10,23,33,41,70,99,130,160,310,480,480,7908,5389,10,25.862742361162862,1.4262609993238584,482.11823600013304,1645.826378351037
1748923357,100,,Aggregated,39.000000,25.300000,10,23,33,40,70,99,130,160,310,480,480,7948,5417,10,25.83363434311458,1.4262609993238584,482.11823600013304,1647.1687216909913
1748923358,100,,Aggregated,41.100000,27.400000,10,23,33,40,70,98,130,160,310,480,480,7978,5443,10,25.784886327660843,1.4262609993238584,482.11823600013304,1647.0407370268238
1748923359,100,,Aggregated,40.400000,26.800000,10,23,33,40,70,99,130,170,290,480,480,8013,5469,10,25.889309258589492,1.4262609993238584,482.11823600013304,1643.8531136902534
1748923360,100,,Aggregated,40.400000,27.400000,10,23,33,40,70,99,130,170,290,480,480,8052,5499,10,25.832803828872205,1.4262609993238584,482.11823600013304,1641.6308991554893
1748923361,100,,Aggregated,38.700000,27.400000,10,23,33,40,71,100,130,170,290,480,480,8095,5526,10,25.987942673635654,1.4262609993238584,482.11823600013304,1644.136751080914
1748923362,100,,Aggregated,39.700000,28.200000,10,23,33,41,71,100,140,170,290,480,480,8148,5562,10,26.053601104698142,1.4262609993238584,482.11823600013304,1643.0289641629847
1748923363,100,,Aggregated,38.500000,27.200000,10,23,33,41,71,100,130,170,290,480,480,8179,5587,10,26.0013906454426,1.4262609993238584,482.11823600013304,1644.046582711823
1748923364,100,,Aggregated,39.700000,27.800000,10,23,33,40,71,99,130,170,290,480,480,8213,5611,10,25.970055092910446,1.4262609993238584,482.11823600013304,1645.8222330451722
1748923365,100,,Aggregated,39.600000,28.300000,10,23,33,40,71,99,130,170,290,480,480,8251,5639,10,25.973790778460287,1.4262609993238584,482.11823600013304,1642.2377893588655
1748923366,100,,Aggregated,39.100000,28.600000,10,23,33,40,71,100,140,170,290,480,480,8293,5666,10,25.988288010861904,1.4262609993238584,482.11823600013304,1645.0032557578681
1748923367,100,,Aggregated,40.300000,29.400000,10,23,33,40,71,99,130,170,290,480,480,8328,5693,10,25.9716759476565,1.4262609993238584,482.11823600013304,1642.257804995197
1748923368,100,,Aggregated,37.300000,26.700000,10,23,33,40,71,100,140,170,290,480,480,8369,5719,10,26.017039646920672,1.4262609993238584,482.11823600013304,1644.181144700681
1748923369,100,,Aggregated,38.300000,27.800000,10,23,33,40,71,100,140,170,290,480,480,8400,5748,10,25.963739765009333,1.4262609993238584,482.11823600013304,1644.2728571428572
